Date,SP500_Close,Mom_Norm,Strength_Norm,Breadth_Norm,PutCall_Norm,VIX_Norm,SafeHaven_Norm,JunkBond_Norm,FGI_Equal,FGI_OLS,CNN_FearGreed
2007-01-23,2202.77001953125,12.285904253537446,72.15672162222543,51.17266332779908,55.56483204331872,57.42595308612745,54.09728388609599,100.0,57.5290511741577,50.188344136028846,
2007-01-24,2221.56005859375,40.92179719943265,72.10912224407991,52.66737830552525,56.90511362699807,64.43493967955445,69.36608434904687,100.0,65.20063362923386,58.403465586169624,
2007-01-25,2196.5400390625,0.0,72.25161210813941,52.12402381678358,43.8184923726572,43.00560701188196,63.72323051379357,100.0,53.56042368903651,48.71418255012716,
2007-01-26,2193.889892578125,0.0,71.3052705125255,51.57842141107004,37.57403904769237,44.58849741794136,61.02535178947875,100.0,52.29594002552969,47.73800257273162,
2007-01-29,2191.7099609375,0.0,70.39869479117306,50.66766420792232,36.34427428594034,39.63589348577116,55.44630333468535,100.0,50.356118586498866,46.45442983196725,
2007-01-30,2204.39990234375,8.33761828635835,71.15058491959795,51.24655282872792,35.58616764332227,47.71060794733944,57.25275463091341,97.5842776543362,52.69550913008506,48.31100268984059,
2007-01-31,2219.18994140625,27.748189851069988,71.07702534660883,53.25480946899138,38.021676793313134,56.47705203908947,62.71217820132756,82.7923008211315,56.011890360218814,51.93763770064841,
2007-02-01,2231.610107421875,42.64983150132401,72.45106062935852,56.994802128229104,54.69153103438373,58.31385027186036,62.90199164759765,89.55564742817995,62.50838780584759,57.50731290821197,
2007-02-02,2235.389892578125,45.30793594041902,74.97792867855883,60.52886437258948,54.82161571192204,62.04485077543319,58.00505950618902,86.82358795199379,63.21569184815789,58.13395489700752,
2007-02-05,2233.43994140625,38.70034301139283,76.71605665042566,63.32444907253856,62.731524795961725,54.65068736558433,60.10720595211448,85.55662052978037,63.11241248254254,58.28392260856856,
2007-02-06,2235.02001953125,37.55570447461132,76.79801055983903,66.17947860470501,65.93370179636769,53.28566746878857,57.13884950014045,84.37699089441942,63.03834332841018,58.3499161298773,
2007-02-07,2239.050048828125,38.43778658124251,77.7777318919732,68.61933794784056,60.797780546347205,58.667873750420966,60.33142692949272,85.78101344310306,64.34470729863143,59.59847441567801,
2007-02-08,2236.4599609375,31.314915649214512,77.19425640968306,70.19417069691305,60.72729770803948,56.65981908983009,53.821872868004135,84.60898323049847,62.07447366459752,57.43387015383125,
2007-02-09,2220.719970703125,5.882905734239209,76.5891361995547,69.04855372989772,62.061237798688346,45.64423423694549,38.02473558151947,90.95209718299286,55.457557209119656,50.5378016671288,
2007-02-12,2213.580078125,0.0,71.26237765095127,66.27462263201585,45.47608681643701,37.41781808024267,30.20388699161668,89.4750085214609,48.58711438467489,45.8238355524248,
2007-02-13,2230.800048828125,17.223000233017935,70.42848437206013,66.39758162977624,40.518673056688144,57.815341340471775,34.994538922932655,89.21529519729533,53.79898782174887,49.6671415478757,
2007-02-14,2248.39990234375,38.64412986195511,70.36212552049464,68.83863982323508,36.934712008120144,59.401126853535736,43.78753431868444,82.95034965973181,57.274088292250966,54.75354114911798,
2007-02-15,2250.969970703125,39.4042559348446,71.1386202448689,71.39889763689331,40.763141957449264,59.13792003850378,57.0056113578792,85.45056896824104,60.61414516266856,58.065694584580235,
2007-02-16,2249.070068359375,34.43141727776321,70.9217521222641,73.27324590445694,45.52700764723888,62.03925703510527,52.96605921470445,86.60407553645763,60.82325924828433,57.37276844408994,
2007-02-20,2255.47998046875,41.274367719786646,76.19202872875827,75.73916270685139,55.88947182471801,58.14617676272712,64.64332379917677,84.32358088357007,65.17258748936973,61.86883093780502,
2007-02-21,2252.429931640625,34.50333739169251,76.25701785134305,77.13993277491889,48.51830257608585,58.46163021990578,64.74086193708561,88.00894433337922,63.947146726344386,60.91824285479076,
2007-02-22,2251.030029296875,29.53709901032519,75.43093117979382,77.3636481350923,46.30056571906557,58.03115076463717,57.46987708154552,91.52550521393992,62.23696815777133,59.0919878416527,
2007-02-23,2243.260009765625,15.96912256571146,71.8488930147344,75.98132945941379,15.140019049097234,50.98157316509765,60.17631725056535,83.22442438129272,53.3316684122732,53.48230605676288,
2007-02-26,2240.72998046875,10.37308972038219,72.04489913888216,74.35052504518418,7.114213101923859,41.74769695092587,53.958416968681,78.876546897287,48.35219826046659,50.086793960817815,
2007-02-27,2163.110107421875,0.0,62.666341133248594,65.82739725158245,0.0,0.0,19.19835039767203,51.48984775609637,28.45456236265705,36.06044920633053,
2007-02-28,2175.780029296875,0.0,59.42844721288493,59.64355955779483,0.0,0.0,18.96210430892324,46.67523902657251,26.387050015167915,33.705754726340444,
2007-03-01,2170.169921875,0.0,52.195736275664615,51.27413675475516,0.0,0.0,15.574923412883749,44.27429164266248,23.331298297995133,30.196019746023918,
2007-03-02,2145.429931640625,0.0,49.502404668014826,37.452459711037136,0.0,0.0,2.1026516008983265,31.618294872060744,17.239401550287283,23.24958267484476,
2007-03-05,2125.340087890625,0.0,35.3037524238686,18.20469750613364,0.0,0.0,0.0,18.79773833319366,10.329455466170838,15.514997360903774,
2007-03-06,2158.360107421875,0.0,38.49517025799069,7.884905657998814,0.0,0.0,8.964592664849597,25.59140352992115,11.562296015822888,15.46898482165286,
2007-03-07,2153.64990234375,0.0,37.98261119775116,0.0,0.0,0.0,6.632762843925818,29.492438425475065,10.586830352450287,13.602904048892627,
2007-03-08,2169.139892578125,0.0,42.79723843676712,0.0,0.0,11.93861211643533,6.067165333051108,38.2898194277201,14.156119330567659,15.095996633057588,
2007-03-09,2170.6201171875,0.0,43.49124619544988,0.0,0.0,15.827235951171232,9.98193667265808,53.44396002917885,17.53491126406543,17.415962581143376,
2007-03-12,2176.5,1.9327561937480908,53.6399609046866,0.0,12.447755177776791,18.23435810138074,18.880601953331265,44.59458696494519,21.390002756552654,19.98573219108916,
2007-03-13,2132.760009765625,0.0,49.64240739731499,0.0,5.173602814907326,0.0,3.7231036956090975,24.269626490692183,11.829820056931936,14.120026750914157,
2007-03-14,2147.179931640625,0.0,40.76587775850356,0.0,0.0,0.0,8.009728920891469,20.510479054354064,9.898012247678437,13.146369492321634,
2007-03-15,2155.179931640625,0.0,39.1431616347296,0.0,0.0,0.0,5.798276388551962,30.11890822584399,10.722906607017931,13.664226011969955,
2007-03-16,2146.929931640625,0.0,40.37057956261632,0.0,0.0,0.0,4.000697550526667,29.5319041771069,10.55759732717855,13.45812665951576,
2007-03-19,2170.330078125,9.63405618201665,43.12585662761012,0.0,0.0,19.10141891914341,11.650102546427156,34.12315218321512,16.804940922630344,17.4323225808642,
2007-03-20,2184.10009765625,16.79664418200492,52.45409721618357,0.0,13.632501891277506,37.45977989854498,10.521813869401726,28.342857091719257,22.74395630701884,19.972925693730357,
2007-03-21,2221.4599609375,34.58450623509218,65.25907200512805,7.960894529099797,33.80275027546965,52.25307542565898,20.29741598779072,22.43728154395045,33.79928514316996,28.738448495368857,
2007-03-22,2220.679931640625,34.15270185784511,63.36097628624007,16.4468565975182,41.04953742013341,42.41007748232071,18.14134785962719,39.99374601751439,36.50789193159985,32.316284165941305,
2007-03-23,2223.1201171875,35.21830006004432,67.24784187467996,24.735814493689013,52.81232506630422,42.5405263691227,23.26979520762445,43.14645205744336,41.2815793041297,36.68083326232568,
2007-03-26,2225.260009765625,36.104961558365375,68.59422325160146,31.39711928965173,46.46905602321989,40.31201186845426,28.61767638260157,37.41399427830271,41.27272037888527,38.379145236677545,
2007-03-27,2211.52001953125,29.316595578750945,66.21218672657409,33.405026284050315,44.64418147845909,36.91327519314893,55.45340198818389,39.19495962870138,43.59137526826693,41.425906563797184,
2007-03-28,2194.3798828125,20.9943837743718,62.82154626176744,30.93436084184817,35.328392497220975,17.974604485770392,49.11104164007688,33.71160764664473,35.839419592528614,36.61379160241264,
2007-03-29,2202.679931640625,25.328343232561355,67.48489086249808,30.400431016135663,26.82127412923598,17.241886045626366,53.32884282048265,37.12887055181128,36.819219808335895,38.29090329567537,
2007-03-30,2200.1201171875,24.35460562645556,61.71152505369997,28.893562410874512,16.5782742085634,25.017068874553004,64.70259151500034,40.43364653678685,37.38446774656194,38.72050153060825,
2007-04-02,2205.85009765625,27.381284012559043,60.10211490494433,29.3715020126278,22.79068147324076,27.690773665385944,71.72106206664759,28.24857195159564,38.18657001242872,39.39214150260166,
2007-04-03,2226.760009765625,37.47225579769611,63.17271026755223,33.60071300338676,17.45334583374332,42.53863023563687,67.12293685221286,33.50062884302098,42.123031547607,42.35329553305667,
2007-04-04,2229.260009765625,38.55922940282724,67.03690521703268,37.48407270074933,29.937406688097525,46.200369603317206,73.19218180605185,25.381405508494367,45.39879584665287,44.70020436558928,
2007-04-05,2236.7099609375,41.87471880814024,68.29131512738778,42.802668460024265,45.0085960025191,47.20019371285592,73.47286550365399,30.99555344341411,49.949415865427895,48.23857439757625,
2007-04-09,2238.030029296875,42.34711344640319,73.22884318138483,47.90842243022043,60.85275539575029,48.85617093898191,72.20176181955964,46.40244415240478,55.9710730521007,52.43214799548697,
2007-04-10,2243.929931640625,45.07772341853516,73.6026014572353,53.62861617063123,50.4637136835544,55.20682156207294,70.79574490573266,42.281844065296994,55.865295037579784,53.173859577241394,
2007-04-11,2229.43994140625,37.43223889261576,71.51731264914515,55.15676836603163,55.85283495706352,45.21408590207775,84.05151389595677,48.09881808608712,56.760510392711076,54.689892743228484,
2007-04-12,2243.300048828125,44.322770976941655,70.17220691044074,59.384460475198665,56.68914712472204,55.71060033350268,82.95579919230101,47.96961835192301,59.60065762357566,56.848369264361324,
2007-04-13,2251.1201171875,48.143124585310034,70.46786515244563,64.71980218195843,49.56239020864967,62.70295609823417,84.07112441789229,55.74450471255241,62.20168105100606,59.5358375647376,
2007-04-16,2275.35009765625,60.41459845859719,71.52575701905232,73.07758583002277,48.87853623116335,65.90843140023205,92.0774787570185,57.67604573688487,67.07977620471013,65.35984646123012,
2007-04-17,2280.010009765625,62.75113779813594,72.63401582312767,79.64247013113108,56.88007846846483,64.3042442431372,82.41855691390995,53.64721453879238,67.46824541667127,66.03112811376394,
2007-04-18,2281.610107421875,63.31671479445829,74.7621196121662,84.13492179822583,64.1162702454426,61.126987477890864,75.74289947572186,51.745567730333605,67.84935444774844,66.59567921105275,
2007-04-19,2278.909912109375,61.45440720572218,75.7907037588356,85.83328086389835,67.19910798156086,60.022985780715175,62.19139772976342,55.81257192534395,66.90063646369134,65.30507595724598,
2007-04-20,2300.080078125,72.3036300378051,76.21822154359502,90.76811755759778,75.28666520807839,66.41596308321431,67.33742963989073,61.93809433607468,72.8954459151794,70.53788615304015,
2007-04-23,2294.830078125,68.72615146137368,75.57776108024933,93.38111096530616,70.87779322001637,54.68190055479547,64.75025381853875,62.15008615279661,70.02072246472517,69.65600065474781,
2007-04-24,2294.02001953125,67.71735402026468,74.53796128961929,94.39943894996816,59.560767781957246,54.16143007047823,63.61530332466427,58.66132569851018,67.52194016220884,68.40018335885605,
2007-04-25,2317.5,79.82596117508592,74.47503687630811,98.6274375336318,59.32895978691879,53.4185441491428,75.51852428692203,65.19835570271763,72.34183135867528,74.15146293276594,
2007-04-26,2315.909912109375,77.7569340461597,74.4189194013308,100.0,63.65549902118714,59.31468072438961,84.6868911889544,73.79600678679584,76.23270445268818,76.69967900425469,
2007-04-27,2315.699951171875,76.538951437507,72.95513979793458,100.0,53.64509669616848,64.10945752019478,84.4650975274848,73.8603448655407,75.08201254926145,75.7722861368333,
2007-04-30,2297.580078125,66.01633567897937,71.31711381585545,95.13204105457513,52.52753906748609,42.9348247817328,70.89825272681921,51.024807779654026,64.26441641501455,67.66823214913062,
2007-05-01,2303.679931640625,68.62713121979914,70.504443750671,91.23576292225688,54.12277226498341,52.64306126173276,73.79145604539767,51.29448173596196,66.03130131440038,67.8227401454399,
2007-05-02,2318.840087890625,75.96667322949989,69.74633608334281,91.4278448679701,54.15846772682286,58.637482546682456,71.53984011338464,55.65884526009604,68.16221283254265,69.37022187073987,
2007-05-03,2329.5400390625,80.64943510039008,69.67011161004903,92.76291117035092,52.27538720474984,59.1783414388144,73.09124580494914,66.14435265380348,70.5388264261581,71.80878505630446,
2007-05-04,2334.610107421875,82.48152320290411,70.17353950990483,94.45732357263611,59.31445315572866,62.01368117185309,69.20325383173372,59.97372613033507,71.08821436787076,71.8056372985808,
2007-05-07,2340.679931640625,84.61281199597998,72.15981103415686,96.30274119719212,69.06264250888879,59.66919890694195,66.79456176550305,62.25146624677793,72.97903337934864,73.2641095000873,
2007-05-08,2338.139892578125,82.09838393896982,72.12155028040083,95.69561297270994,75.29828023264736,59.410869608733776,65.11105749458632,62.42947285064559,73.16646105409905,72.76222759249859,
2007-05-09,2346.300048828125,85.09626351217096,72.03768755595287,96.65043749938708,78.00535749581357,62.22359983074836,72.44458721594805,73.35816378279857,77.11658527040274,76.00372805055368,
2007-05-10,2313.93994140625,66.97638601764491,69.60951969118454,92.11305818803324,69.12059063554352,52.95275598227669,53.34950708628941,71.62430135360265,67.96373127922496,67.5661741935638,
2007-05-11,2336.47998046875,77.98307899101377,65.79923527326977,91.51130074303909,64.93392872867621,60.30529406369665,57.99320446381107,76.32632739822309,70.69319566596135,70.1489586023506,
2007-05-14,2332.429931640625,74.56443395559454,64.54961836471216,89.15758945590355,58.34983581116613,46.65935184363825,47.237229473608615,80.58383273055041,65.87169880502478,67.10050225305008,
2007-05-15,2329.610107421875,72.09851527671614,64.1416800675767,85.61713381381577,61.42305950775273,44.61702653809885,44.97409134918072,89.0256013411772,65.9853011277597,66.45881727397489,
2007-05-16,2350.39990234375,81.91032122558732,61.89179955327263,84.59621841796275,50.06966930326238,50.42655439700098,53.7081753273011,86.97833207214364,67.08301004236151,68.34901055340902,
2007-05-17,2348.43994140625,79.93053276638511,61.40451910163859,82.83116532405762,62.44426357255001,49.88035422700728,54.26034925105856,93.2034381362688,69.13637462556653,68.95578324435111,
2007-05-18,2363.969970703125,86.92935694642156,64.19430222870514,83.55187723814723,60.72842698098916,59.013157368796655,55.62372241750762,100.0,72.86297759722387,71.67517523757937,
2007-05-21,2367.6298828125,87.61151787733601,64.45039621135498,84.9398785509108,57.01743710280279,51.98492905016903,63.46154217587125,100.0,72.78081442406352,73.04669104222435,
2007-05-22,2366.10009765625,85.56749033739324,66.57073679559082,85.63270350579756,45.28232465909617,54.81515991653458,67.76485027943261,100.0,72.23332364197782,73.05531769878289,
2007-05-23,2363.2900390625,82.90028289521504,68.38833173168925,85.50654687943535,46.24119927940059,51.31524758048943,58.112129902303785,100.0,70.35196260979046,71.26719079336686,
2007-05-24,2340.639892578125,70.26148581421576,66.34911610913947,81.39965793938484,31.326670180555592,39.71469644726904,43.48661126335693,100.0,61.79117682198878,64.4900258387544,
2007-05-25,2353.419921875,75.86074995354532,61.351780917299,80.07155947189224,28.12208703386529,48.47354646640562,48.813008464390826,100.0,63.241818901056874,65.43419654417212,
2007-05-29,2357.389892578125,76.17073127992658,60.23908549688435,79.32816925792085,29.97113396416174,45.17523910362875,68.06184812293607,100.0,65.56374388935117,68.17432619600265,
2007-05-30,2377.090087890625,83.72394464770957,58.59078672133189,81.34700306925788,41.49643473492954,53.8735166097556,71.48425919244086,100.0,70.07370642506073,71.19069567618665,
2007-05-31,2377.75,82.028765183725,58.78262431060221,83.01319408415878,44.31810990054547,50.96473736249624,65.27770230716015,95.1263533077976,68.50164092235504,69.95976619014029,
2007-06-01,2386.6298828125,84.64242294782073,63.21074175089707,86.09814188760392,54.63436960173937,54.664768331490016,67.16559686877505,100.0,72.91657734118942,73.08778146223507,
2007-06-04,2391.1298828125,85.28469257651705,68.97812390554502,88.9184261654289,60.81295502079388,48.11588021706562,67.20632941885492,95.03405528620198,73.4786375129153,74.23570031477313,
2007-06-05,2378.43994140625,76.97229708498412,67.74347799322075,87.85360184635144,59.04460286053629,43.876481720056034,67.62578155377619,98.12575280338324,71.60599940890111,72.52654161087551,
2007-06-06,2357.949951171875,64.60566962333255,60.533915754369374,82.66571368522756,50.5901717038446,28.19300902740163,60.02565593925951,85.05148845095393,61.666517740626986,65.00050646153305,
2007-06-07,2316.6298828125,41.37389376344549,44.69930498476329,73.22812128596729,37.58360324707891,0.9182294160491438,48.64849106981516,83.86642259073491,47.18829519397915,53.81021403426028,
2007-06-08,2342.97998046875,54.45557032766504,29.636843941503173,68.73808927428536,28.31914921014781,29.6770242035424,71.11343508944024,77.98507000436365,51.41788315013536,56.219234930336285,
2007-06-11,2345.27001953125,54.42862992870698,19.065055147456373,64.76105179568226,20.671448962942467,31.26595648397847,62.59760414633469,78.81276520213359,47.37178738103353,52.54856972137748,
2007-06-12,2320.219970703125,38.36128113408349,6.149029664471186,56.951130367112775,14.441273210938247,6.564412947739399,64.14934298784104,79.71528118684031,38.04739307128948,45.994837144879554,
2007-06-13,2356.02001953125,57.72387810049771,5.266665173556838,53.97500912972097,21.58766220471089,31.72767453778637,76.86859820475604,72.26752466805482,45.63100171701193,50.686879467671346,
2007-06-14,2367.52001953125,63.31127696653904,18.56419257104036,53.27355451873533,40.27424370750715,45.893049996102384,76.62299272422212,78.25474347189518,53.742007708005914,54.80117670241686,
2007-06-15,2382.969970703125,72.12889679524986,33.637469108805966,55.43436815470986,43.4708301102545,42.22485278368734,82.67478878563762,74.0650332060036,57.662319849192656,59.15511813928056,
2007-06-18,2380.090087890625,68.77718050267907,43.5330237674424,56.37109492733839,50.16492092748538,49.02083389393364,73.71976479801782,71.66703345197541,59.03626460983885,58.63535071771989,
2007-06-19,2384.260009765625,70.23574665812723,57.28535667473266,57.49640848261613,57.66599608913347,56.33871299633553,65.883531761,56.94359112770222,60.26419196994958,58.380803329510485,
2007-06-20,2351.8701171875,45.110325537593454,65.28159786183842,54.98715731341272,53.690692244174535,33.36423250285108,55.81102543487235,58.21553267973111,52.35150908206764,51.99098061878702,
2007-06-21,2366.919921875,54.503797800123,56.60737390121057,54.63527280119779,45.07132378050002,39.518255012594864,63.65122255145992,44.98512936613859,51.281767887603515,52.13104851199141,
2007-06-22,2336.409912109375,30.43228307780874,47.604715598342445,51.071167444193335,45.46117889243435,20.60448952849654,65.60405952339539,38.90603962501485,42.81199052709793,45.2546450761308,
2007-06-25,2328.909912109375,23.799843890342554,37.20273163902261,45.06829090576472,36.85598698621414,10.513306937205757,53.99348508585453,18.21529504261748,32.235562926717385,36.92661191745774,
2007-06-26,2321.4599609375,16.766662351066884,26.06160537434932,37.70551234936032,28.785580843929708,0.0,48.97067791082838,19.691559067240792,25.425942556682188,31.49845799849777,
2007-06-27,2342.840087890625,30.592311143601293,13.452146305960577,34.20229862140628,37.848438334076754,27.85678601642913,51.21309236835992,3.395577549144022,28.365807191282556,31.420854498069478,
2007-06-28,2341.89990234375,27.698692181164084,22.395468591941864,31.1567378581023,42.59935144190391,28.632409396456858,52.186694523458975,13.0160551555578,31.0979155926551,32.53398178198931,
2007-06-29,2338.25,22.170031370048022,24.334533857096968,27.6963002656527,43.078316851875584,21.142296284956448,39.94433749827786,2.366035881220604,25.818836001304014,27.828381559420414,
2007-07-02,2363.280029296875,41.4743638435038,34.16243174922626,28.18325674921699,54.699573540732416,32.36263159541851,46.07157712793831,0.0,33.850547800862316,34.08288026622779,
2007-07-03,2372.219970703125,47.14359864191358,46.35304676933266,29.769825491419923,63.746754361676686,38.79504928382951,51.49761468955317,0.0,39.615127033960775,38.214819062646654,
2007-07-05,2373.070068359375,45.84125961565535,58.33555468998766,30.888297578513257,61.18651079815879,32.56246511300428,65.62506015212452,6.099691782292602,42.934119961390905,42.04257233225405,
2007-07-06,2381.590087890625,51.23995988331824,59.37516566723816,33.80258332941291,61.1412834244646,42.282536947959926,79.66768233386773,10.175682134615698,48.24069910298245,46.528982407226074,
2007-07-09,2383.800048828125,51.21384688953741,66.16334169773707,36.01061697119296,70.05468123975815,37.53785189062787,69.07352922978806,6.848022971789163,48.12884155577579,46.25831891706733,
2007-07-10,2349.97998046875,15.13445955534484,60.19335510502096,33.83804643628958,63.12470174554964,9.739053647475856,55.30980634205984,0.0,33.9056318331058,34.7821710092521,
2007-07-11,2363.719970703125,26.00880901834782,52.14557369539651,33.223250323470175,63.051903903394376,21.71535637459703,62.57750105618189,0.0,36.960342053055385,37.08463102177456,
2007-07-12,2408.7900390625,71.98221643851367,50.60187014294348,36.25957707950263,68.91086594089461,35.5394357325978,70.53781629860637,0.0,47.69025451900834,48.01618866711052,
2007-07-13,2416.280029296875,77.83023013684507,50.15536212289748,39.66087169265453,66.23174921143561,40.77185996892645,65.66123147693624,0.9860695978466084,48.756767743934546,49.157371410833086,
2007-07-16,2411.64990234375,70.34147390834498,46.894283490812455,40.652919278169726,65.23658898324747,36.1510168632419,55.24360857621801,1.875644052860068,45.19936216469921,46.05079955285666,
2007-07-17,2411.409912109375,67.84370130814061,49.82939638106276,40.266128061262776,68.49966577324115,36.38029665333393,62.17337400053451,6.120569954508213,47.301876018869116,47.481718275576554,
2007-07-18,2406.68994140625,60.16209066593776,46.773296732568525,38.345572763043016,59.32135390046427,32.72449359465796,57.95487803328799,0.0,42.18309795570848,43.399689847960566,
2007-07-19,2417.5,69.86993722852475,46.84714341219488,37.50853328911674,57.4230199391999,42.35181462257173,70.61198903355061,0.0,46.373205360736925,46.95570932985398,
2007-07-20,2387.9599609375,35.28307495810551,39.14745696219116,32.51265726001327,44.67849578333671,23.13781543225108,53.34536201597287,0.0,32.586408915981494,34.875924958503255,
2007-07-23,2399.639892578125,46.64229227633862,34.98679759833087,28.69730719730169,45.02606462213296,25.671346333290582,63.647170219143845,0.0,34.95299689236264,37.28290880966927,
2007-07-24,2352.1201171875,0.0,23.34690901683564,20.71411698730583,20.963363103343543,6.998067611415436,54.32543444983397,0.0,18.049698738390624,22.365383239786105,
2007-07-25,2363.1201171875,7.537622430540004,17.517452812113774,13.481889275019746,23.702478423138466,13.429539798651987,54.83080028188987,0.0,18.642826145907684,21.770414047636326,
2007-07-26,2307.97998046875,0.0,2.4766097963262084,3.0028566156193435,0.0,0.0,27.510620872725653,0.0,4.712869612095884,10.641125780251837,
2007-07-27,2271.409912109375,0.0,0.0,0.0,0.0,0.0,15.679246891204578,0.0,2.2398924130292244,7.882275741198987,
2007-07-30,2294.75,0.0,0.0,0.0,0.0,0.0,30.1580677469838,0.0,4.308295392426255,10.06913559291981,
2007-07-31,2265.75,0.0,0.0,0.0,0.0,0.0,9.087223320212535,0.0,1.2981747600303617,6.886626176044947,
2007-08-01,2282.300048828125,0.0,0.0,0.0,0.0,0.0,5.837372734424733,0.0,0.8339103906321044,6.395773513321795,
2007-08-02,2292.7900390625,0.0,0.0,0.0,0.0,0.0,5.413788447870957,0.0,0.7733983496958506,6.331795964368662,
2007-08-03,2231.97998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5141053029338,
2007-08-06,2285.929931640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5141053029338,
2007-08-07,2300.10009765625,5.357616500740328,0.0,0.0,0.0,0.0461086197361026,10.468263391488732,0.0,2.2674269302807364,8.10561776186478,
2007-08-08,2333.239990234375,22.275884341358104,0.0,0.0,8.366335020718665,3.294574453144932,24.12048208487219,11.353355405989888,9.91580447229768,15.08301667474641,
2007-08-09,2264.5,0.0,0.0,0.0,6.506298161859121,0.0,0.0,8.55524578365879,2.1516491350739866,6.797442902318238,
2007-08-10,2265.360107421875,0.0,0.0,0.0,20.87182070007032,0.0,0.0,7.17275113813384,4.006367405457736,7.4773107033909145,
2007-08-13,2264.580078125,0.0,0.0,0.0,31.64897201031668,0.0,0.0,10.361124179523893,6.0014423128343655,8.436268740039322,
2007-08-14,2223.7099609375,0.0,0.0,0.0,18.150711968786933,0.0,0.0,8.934431466231423,3.869306205002621,7.5078681531248295,
2007-08-15,2193.39990234375,0.0,0.0,0.0,0.4917695746637633,0.0,0.0,6.586795787489123,1.0112236231646976,6.242178793403233,
2007-08-16,2200.610107421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5141053029338,
2007-08-17,2254.679931640625,7.874103029497277,0.0,0.0,0.0,0.0,0.0,3.519450252303443,1.6276504688286737,7.372186095268497,
2007-08-20,2254.070068359375,9.317098860003796,0.0,0.0,0.0,0.0,0.0,4.78649859540888,2.0147996364875245,7.778783921307934,
2007-08-21,2256.530029296875,11.696672597392803,0.0,0.0,6.906911808065686,0.5793734083585633,0.0,5.631897811660764,3.544979375068258,8.721542797489185,
2007-08-22,2283.090087890625,22.06676112156033,1.6195881616563312,0.0,21.655554806703087,21.62553341131177,8.045707512625562,10.926160925173896,12.27704370557585,13.72283837725308,
2007-08-23,2280.679931640625,22.03822429707075,10.69573140694461,0.0,35.149349515176304,25.42000451635287,23.369869340192903,14.886188791755131,18.794195409641787,18.219414166820794,
2007-08-24,2307.219970703125,31.69001322075638,18.154823801489744,0.0,40.90653790947326,42.33958864563064,42.95276338588261,17.665480087608806,27.67274386440591,24.601753404183007,
2007-08-27,2287.6201171875,25.202142046913544,28.09961179501592,0.0,38.66971695732517,27.60199125837736,30.69779076378683,18.36088053736412,24.09030476554041,22.33204475994293,
2007-08-28,2234.030029296875,7.557707242261266,27.95281674036252,0.0,24.55591922148576,1.3462938566023084,24.474849749677457,14.769352098163289,14.379562701221793,16.54338648686317,
2007-08-29,2283.580078125,25.30753067490451,24.01254317542968,1.9778540470750696,29.30662599205609,23.350362176210886,40.42769639778023,16.213966695862148,22.94236845133122,23.04861674457175,
2007-08-30,2274.159912109375,22.393896763441813,23.007002563952987,3.789563693646009,37.65376747080828,15.498256775730413,32.54206465319483,15.618681213668111,21.500461876348908,21.957804027238517,
2007-08-31,2299.7099609375,31.785159230473628,26.08080902156134,7.401080675618274,38.08281972543388,30.296981459980664,59.65684206220412,14.42346429545043,29.675308067246036,29.07671379537036,
2007-09-04,2323.830078125,40.6064543648034,28.00459580846021,11.870167392399466,36.36583946451721,36.16585468268781,58.01299448429442,17.241349678846852,32.60960798228704,32.02483017467384,
2007-09-05,2298.159912109375,31.138778492037027,33.3803697492459,14.255546366196114,41.83837996612303,23.7446516298152,43.01340081702096,15.928296865778954,29.042774840888157,29.12853080298514,
2007-09-06,2308.35009765625,34.82321081239492,39.75717058122782,17.031392263661907,44.76609709019485,29.162380745722704,28.783059912645697,18.23271277344624,30.36514631132772,29.47561396892754,
2007-09-07,2269.320068359375,21.23980377192755,36.5124798038037,17.605493663100937,35.39487196840471,14.150793169530878,27.77489890235226,13.56412014445543,23.74892306051077,25.347024096996385,
2007-09-10,2266.510009765625,20.81905744013051,27.415818358801204,17.373195721790843,31.843208886726533,7.786072541236685,28.53736497245569,12.643880691336726,20.916942658925446,24.002479544595044,
2007-09-11,2297.409912109375,32.18169450670054,26.127804394073426,18.85543134719876,30.81100038517512,25.06182144425005,41.5425375298942,15.356169839491969,27.13377992096914,28.762155217451962,
2007-09-12,2298.139892578125,32.47674393704541,26.26825629004785,20.012530973904457,41.271769041133545,28.947029307009352,55.38746083971931,17.957187541495635,31.760139704336495,32.12345272722065,
2007-09-13,2317.6298828125,39.61718753120965,24.904659670341005,22.089497969874337,35.86900271432715,32.00694870991394,74.65727046377393,22.903877146372785,36.006920600830384,36.98295288035626,
2007-09-14,2318.110107421875,39.99577621605811,29.045126473429068,24.19027322227662,39.193904269755926,32.3392678706613,78.46071390498163,23.26706039653188,38.070303193384916,38.793231573076106,
2007-09-17,2306.25,35.85978214853036,31.79783811942137,25.076591865961216,43.581614886409085,23.02636376388784,57.76579484202029,26.10039336890887,34.7440541421627,35.82740324632898,
2007-09-18,2373.6298828125,61.602613175401245,33.55620135677312,27.98698522428645,44.38194306728188,67.42872019142256,77.09053462132795,28.9287919054464,48.71082707741992,45.350889138565236,
