Date,VMCSUMNYA
1991-10-09 09:30:00,126.53
1991-10-10 09:30:00,93.18
1991-10-11 09:30:00,79.87
1991-10-14 09:30:00,100.52
1991-10-15 09:30:00,145.08
1991-10-16 09:30:00,200.09
1991-10-17 09:30:00,241.1
1991-10-18 09:30:00,279.79
1991-10-21 09:30:00,292.62
1991-10-22 09:30:00,292.1
1991-10-23 09:30:00,285.92
1991-10-24 09:30:00,257.08
1991-10-25 09:30:00,227.29
1991-10-28 09:30:00,223.56
1991-10-29 09:30:00,235.19
1991-10-30 09:30:00,259.68
1991-10-31 09:30:00,285.25
1991-11-01 09:30:00,307.22
1991-11-04 09:30:00,313.99
1991-11-05 09:30:00,308.62
1991-11-06 09:30:00,309.08
1991-11-07 09:30:00,332.08
1991-11-08 09:30:00,350.17
1991-11-11 09:30:00,369.48
1991-11-12 09:30:00,407.81
1991-11-13 09:30:00,444.96
1991-11-14 09:30:00,474.37
1991-11-15 09:30:00,452.44
1991-11-18 09:30:00,443.25
1991-11-19 09:30:00,394.44
1991-11-20 09:30:00,342.98
1991-11-21 09:30:00,304.88
1991-11-22 09:30:00,241.27
1991-11-25 09:30:00,172.35
1991-11-26 09:30:00,117.73
1991-11-27 09:30:00,65.66
1991-11-29 09:30:00,12.36
1991-12-02 09:30:00,-8.06
1991-12-03 09:30:00,-28.05
1991-12-04 09:30:00,-52.56
1991-12-05 09:30:00,-89.58
1991-12-06 09:30:00,-114.78
1991-12-09 09:30:00,-143.99
1991-12-10 09:30:00,-176.38
1991-12-11 09:30:00,-219.01
1991-12-12 09:30:00,-227.92
1991-12-13 09:30:00,-214.09
1991-12-16 09:30:00,-196.57
1991-12-17 09:30:00,-199.12
1991-12-18 09:30:00,-203.68
1991-12-19 09:30:00,-219.92
1991-12-20 09:30:00,-209.24
1991-12-23 09:30:00,-160.09
1991-12-24 09:30:00,-90.84
1991-12-26 09:30:00,3.02
1991-12-27 09:30:00,101.81
1991-12-30 09:30:00,221.47
1991-12-31 09:30:00,337.09
1992-01-02 09:30:00,438.85
1992-01-03 09:30:00,540.31
1992-01-06 09:30:00,628.05
1992-01-07 09:30:00,701.31
1992-01-08 09:30:00,766.91
1992-01-09 09:30:00,825.76
1992-01-10 09:30:00,854.42
1992-01-13 09:30:00,873.51
1992-01-14 09:30:00,921.51
1992-01-15 09:30:00,974.87
1992-01-16 09:30:00,1017.05
1992-01-17 09:30:00,1051.33
1992-01-20 09:30:00,1066.61
1992-01-21 09:30:00,1050.32
1992-01-22 09:30:00,1052.75
1992-01-23 09:30:00,1041.39
1992-01-24 09:30:00,1032.45
1992-01-27 09:30:00,1021.8
1992-01-28 09:30:00,1012.62
1992-01-29 09:30:00,977.6
1992-01-30 09:30:00,950.95
1992-01-31 09:30:00,913.88
1992-02-03 09:30:00,882.45
1992-02-04 09:30:00,874.95
1992-02-05 09:30:00,869.39
1992-02-06 09:30:00,868.9
1992-02-07 09:30:00,855.29
1992-02-10 09:30:00,854.98
1992-02-11 09:30:00,855.32
1992-02-12 09:30:00,871.55
1992-02-13 09:30:00,862.2
1992-02-14 09:30:00,847.63
1992-02-18 09:30:00,815.51
1992-02-19 09:30:00,786.09
1992-02-20 09:30:00,783.83
1992-02-21 09:30:00,766.96
1992-02-24 09:30:00,746.07
1992-02-25 09:30:00,713.62
1992-02-26 09:30:00,642.56
1992-02-27 09:30:00,578.38
1992-02-28 09:30:00,513.85
1992-03-02 09:30:00,458.85
1992-03-03 09:30:00,419.57
1992-03-04 09:30:00,365.7
1992-03-05 09:30:00,290.72
1992-03-06 09:30:00,207.2
1992-03-09 09:30:00,140.13
1992-03-10 09:30:00,99.01
1992-03-11 09:30:00,34.64
1992-03-12 09:30:00,-31.59
1992-03-13 09:30:00,-75.95
1992-03-16 09:30:00,-114.56
1992-03-17 09:30:00,-122.25
1992-03-18 09:30:00,-126.89
1992-03-19 09:30:00,-121.89
1992-03-20 09:30:00,-105.85
1992-03-23 09:30:00,-100.89
1992-03-24 09:30:00,-106.09
1992-03-25 09:30:00,-107.82
1992-03-26 09:30:00,-108.65
1992-03-27 09:30:00,-142.86
1992-03-30 09:30:00,-177.89
1992-03-31 09:30:00,-203.81
1992-04-01 09:30:00,-229.28
1992-04-02 09:30:00,-273.34
1992-04-03 09:30:00,-316.55
1992-04-06 09:30:00,-329.24
1992-04-07 09:30:00,-376.7
1992-04-08 09:30:00,-442.45
1992-04-09 09:30:00,-469.1
1992-04-10 09:30:00,-468.12
1992-04-13 09:30:00,-449.96
1992-04-14 09:30:00,-402.18
1992-04-15 09:30:00,-341.08
1992-04-16 09:30:00,-287.53
1992-04-20 09:30:00,-268.4
1992-04-21 09:30:00,-250.65
1992-04-22 09:30:00,-224.21
1992-04-23 09:30:00,-200.02
1992-04-24 09:30:00,-181.98
1992-04-27 09:30:00,-165.21
1992-04-28 09:30:00,-150.68
1992-04-29 09:30:00,-121.98
1992-04-30 09:30:00,-78.01
1992-05-01 09:30:00,-52.42
1992-05-04 09:30:00,-2.22
1992-05-05 09:30:00,49.95
1992-05-06 09:30:00,108.22
1992-05-07 09:30:00,153.64
1992-05-08 09:30:00,196.9
1992-05-11 09:30:00,254.32
1992-05-12 09:30:00,287.8
1992-05-13 09:30:00,314.35
1992-05-14 09:30:00,310.23
1992-05-15 09:30:00,283.01
1992-05-18 09:30:00,273.51
1992-05-19 09:30:00,283.31
1992-05-20 09:30:00,287.92
1992-05-21 09:30:00,267.1
1992-05-22 09:30:00,263.98
1992-05-26 09:30:00,252.39
1992-05-27 09:30:00,245.46
1992-05-28 09:30:00,254.22
1992-05-29 09:30:00,265.53
1992-06-01 09:30:00,288.69
1992-06-02 09:30:00,294.97
1992-06-03 09:30:00,310.75
1992-06-04 09:30:00,319.13
1992-06-05 09:30:00,320.14
1992-06-08 09:30:00,318.12
1992-06-09 09:30:00,287.53
1992-06-10 09:30:00,238.84
1992-06-11 09:30:00,202.54
1992-06-12 09:30:00,180.49
1992-06-15 09:30:00,159.86
1992-06-16 09:30:00,132.38
1992-06-17 09:30:00,72.5
1992-06-18 09:30:00,8.17
1992-06-19 09:30:00,-26.79
1992-06-22 09:30:00,-71.17
1992-06-23 09:30:00,-95.09
1992-06-24 09:30:00,-120.67
1992-06-25 09:30:00,-146.06
1992-06-26 09:30:00,-167.77
1992-06-29 09:30:00,-158.55
1992-06-30 09:30:00,-141.1
1992-07-01 09:30:00,-99.93
1992-07-02 09:30:00,-62.31
1992-07-06 09:30:00,-22.7
1992-07-07 09:30:00,-10.27
1992-07-08 09:30:00,0.96
1992-07-09 09:30:00,37.85
1992-07-10 09:30:00,81.16
1992-07-13 09:30:00,123.67
1992-07-14 09:30:00,181.07
1992-07-15 09:30:00,227.98
1992-07-16 09:30:00,270.15
1992-07-17 09:30:00,289.78
1992-07-20 09:30:00,290.15
1992-07-21 09:30:00,292.13
1992-07-22 09:30:00,277.78
1992-07-23 09:30:00,270.31
1992-07-24 09:30:00,260.14
1992-07-27 09:30:00,251.71
1992-07-28 09:30:00,279.26
1992-07-29 09:30:00,329.89
1992-07-30 09:30:00,385.13
1992-07-31 09:30:00,433.62
1992-08-03 09:30:00,481.56
1992-08-04 09:30:00,513.75
1992-08-05 09:30:00,524.93
1992-08-06 09:30:00,522.6
1992-08-07 09:30:00,504.32
1992-08-10 09:30:00,482.06
1992-08-11 09:30:00,453.71
1992-08-12 09:30:00,417.17
1992-08-13 09:30:00,384.68
1992-08-14 09:30:00,370.05
1992-08-17 09:30:00,366.92
1992-08-18 09:30:00,364.93
1992-08-19 09:30:00,339.89
1992-08-20 09:30:00,309.72
1992-08-21 09:30:00,262.22
1992-08-24 09:30:00,184.25
1992-08-25 09:30:00,118.75
1992-08-26 09:30:00,77.92
1992-08-27 09:30:00,56.01
1992-08-28 09:30:00,46.46
1992-08-31 09:30:00,38.71
1992-09-01 09:30:00,42.58
1992-09-02 09:30:00,67.18
1992-09-03 09:30:00,96.79
1992-09-04 09:30:00,115.13
1992-09-08 09:30:00,108.6
1992-09-09 09:30:00,113.78
1992-09-10 09:30:00,139.95
1992-09-11 09:30:00,161.8
1992-09-14 09:30:00,215.14
1992-09-15 09:30:00,226.35
1992-09-16 09:30:00,237.77
1992-09-17 09:30:00,243.79
1992-09-18 09:30:00,269.2
1992-09-21 09:30:00,285.3
1992-09-22 09:30:00,269.38
1992-09-23 09:30:00,249.82
1992-09-24 09:30:00,237.96
1992-09-25 09:30:00,200.62
1992-09-28 09:30:00,171.75
1992-09-29 09:30:00,158.24
1992-09-30 09:30:00,158.25
1992-10-01 09:30:00,141.56
1992-10-02 09:30:00,89.39
1992-10-05 09:30:00,21.77
1992-10-06 09:30:00,-32.38
1992-10-07 09:30:00,-89.46
1992-10-08 09:30:00,-124.91
1992-10-09 09:30:00,-184.32
1992-10-12 09:30:00,-208.09
1992-10-13 09:30:00,-212.37
1992-10-14 09:30:00,-214.58
1992-10-15 09:30:00,-211.52
1992-10-16 09:30:00,-200.73
1992-10-19 09:30:00,-166.86
1992-10-20 09:30:00,-127.32
1992-10-21 09:30:00,-89.57
1992-10-22 09:30:00,-62.18
1992-10-23 09:30:00,-38.67
1992-10-26 09:30:00,6.47
1992-10-27 09:30:00,51.03
1992-10-28 09:30:00,109.08
1992-10-29 09:30:00,169.0
1992-10-30 09:30:00,213.84
1992-11-02 09:30:00,275.32
1992-11-03 09:30:00,319.18
1992-11-04 09:30:00,343.36
1992-11-05 09:30:00,374.43
1992-11-06 09:30:00,404.83
1992-11-09 09:30:00,435.5
1992-11-10 09:30:00,467.77
1992-11-11 09:30:00,514.38
1992-11-12 09:30:00,556.23
1992-11-13 09:30:00,589.49
1992-11-16 09:30:00,600.7
1992-11-17 09:30:00,597.41
1992-11-18 09:30:00,614.9
1992-11-19 09:30:00,639.5
1992-11-20 09:30:00,678.64
1992-11-23 09:30:00,701.97
1992-11-24 09:30:00,731.2
1992-11-25 09:30:00,763.42
1992-11-27 09:30:00,803.81
1992-11-30 09:30:00,851.35
1992-12-01 09:30:00,884.01
1992-12-02 09:30:00,903.85
1992-12-03 09:30:00,919.98
1992-12-04 09:30:00,941.33
1992-12-07 09:30:00,977.21
1992-12-08 09:30:00,1012.26
1992-12-09 09:30:00,1023.26
1992-12-10 09:30:00,1020.86
1992-12-11 09:30:00,1012.06
1992-12-14 09:30:00,995.59
1992-12-15 09:30:00,968.87
1992-12-16 09:30:00,934.58
1992-12-17 09:30:00,921.95
1992-12-18 09:30:00,935.94
1992-12-21 09:30:00,942.08
1992-12-22 09:30:00,945.37
1992-12-23 09:30:00,938.53
1992-12-24 09:30:00,935.83
1992-12-28 09:30:00,925.65
1992-12-29 09:30:00,918.27
1992-12-30 09:30:00,923.54
1992-12-31 09:30:00,930.21
1993-01-04 09:30:00,926.76
1993-01-05 09:30:00,917.25
1993-01-06 09:30:00,907.66
1993-01-07 09:30:00,876.51
1993-01-08 09:30:00,829.74
1993-01-11 09:30:00,799.87
1993-01-12 09:30:00,772.34
1993-01-13 09:30:00,754.88
1993-01-14 09:30:00,755.98
1993-01-15 09:30:00,767.24
1993-01-18 09:30:00,781.21
1993-01-19 09:30:00,795.63
1993-01-20 09:30:00,801.04
1993-01-21 09:30:00,810.8
1993-01-22 09:30:00,828.33
1993-01-25 09:30:00,861.44
1993-01-26 09:30:00,891.02
1993-01-27 09:30:00,901.72
1993-01-28 09:30:00,906.05
1993-01-29 09:30:00,910.95
1993-02-01 09:30:00,931.63
1993-02-02 09:30:00,944.45
1993-02-03 09:30:00,981.66
1993-02-04 09:30:00,1027.16
1993-02-05 09:30:00,1061.88
1993-02-08 09:30:00,1082.84
1993-02-09 09:30:00,1074.25
1993-02-10 09:30:00,1072.54
1993-02-11 09:30:00,1074.45
1993-02-12 09:30:00,1054.28
1993-02-16 09:30:00,989.01
1993-02-17 09:30:00,917.92
1993-02-18 09:30:00,850.01
1993-02-19 09:30:00,794.26
1993-02-22 09:30:00,739.63
1993-02-23 09:30:00,683.59
1993-02-24 09:30:00,659.37
1993-02-25 09:30:00,642.79
1993-02-26 09:30:00,635.36
1993-03-01 09:30:00,628.58
1993-03-02 09:30:00,648.54
1993-03-03 09:30:00,677.83
1993-03-04 09:30:00,689.43
1993-03-05 09:30:00,698.06
1993-03-08 09:30:00,736.19
1993-03-09 09:30:00,777.24
1993-03-10 09:30:00,825.43
1993-03-11 09:30:00,854.27
1993-03-12 09:30:00,852.31
1993-03-15 09:30:00,863.09
1993-03-16 09:30:00,867.11
1993-03-17 09:30:00,848.54
1993-03-18 09:30:00,845.67
1993-03-19 09:30:00,831.09
1993-03-22 09:30:00,801.24
1993-03-23 09:30:00,772.72
1993-03-24 09:30:00,735.08
1993-03-25 09:30:00,717.14
1993-03-26 09:30:00,692.4
1993-03-29 09:30:00,683.01
1993-03-30 09:30:00,680.75
1993-03-31 09:30:00,687.1
1993-04-01 09:30:00,679.5
1993-04-02 09:30:00,628.49
1993-04-05 09:30:00,583.34
1993-04-06 09:30:00,530.02
1993-04-07 09:30:00,485.79
1993-04-08 09:30:00,436.86
1993-04-12 09:30:00,421.18
1993-04-13 09:30:00,421.32
1993-04-14 09:30:00,415.6
1993-04-15 09:30:00,402.83
1993-04-16 09:30:00,394.64
1993-04-19 09:30:00,382.03
1993-04-20 09:30:00,354.96
1993-04-21 09:30:00,327.98
1993-04-22 09:30:00,289.44
1993-04-23 09:30:00,242.35
1993-04-26 09:30:00,183.46
1993-04-27 09:30:00,149.0
1993-04-28 09:30:00,121.52
1993-04-29 09:30:00,101.52
1993-04-30 09:30:00,101.59
1993-05-03 09:30:00,119.67
1993-05-04 09:30:00,148.16
1993-05-05 09:30:00,182.3
1993-05-06 09:30:00,210.9
1993-05-07 09:30:00,228.64
1993-05-10 09:30:00,251.72
1993-05-11 09:30:00,282.9
1993-05-12 09:30:00,318.47
1993-05-13 09:30:00,337.74
1993-05-14 09:30:00,355.65
1993-05-17 09:30:00,366.24
1993-05-18 09:30:00,377.3
1993-05-19 09:30:00,411.95
1993-05-20 09:30:00,457.67
1993-05-21 09:30:00,474.83
1993-05-24 09:30:00,498.36
1993-05-25 09:30:00,529.88
1993-05-26 09:30:00,576.33
1993-05-27 09:30:00,613.84
1993-05-28 09:30:00,636.16
1993-06-01 09:30:00,673.31
1993-06-02 09:30:00,703.12
1993-06-03 09:30:00,726.59
1993-06-04 09:30:00,726.95
1993-06-07 09:30:00,703.77
1993-06-08 09:30:00,656.05
1993-06-09 09:30:00,617.56
1993-06-10 09:30:00,572.6
1993-06-11 09:30:00,542.11
1993-06-14 09:30:00,517.27
1993-06-15 09:30:00,490.36
1993-06-16 09:30:00,467.55
1993-06-17 09:30:00,450.81
1993-06-18 09:30:00,409.33
1993-06-21 09:30:00,381.04
1993-06-22 09:30:00,348.59
1993-06-23 09:30:00,308.45
1993-06-24 09:30:00,293.48
1993-06-25 09:30:00,294.64
1993-06-28 09:30:00,318.35
1993-06-29 09:30:00,343.49
1993-06-30 09:30:00,367.6
1993-07-01 09:30:00,388.46
1993-07-02 09:30:00,385.29
1993-07-06 09:30:00,366.5
1993-07-07 09:30:00,353.35
1993-07-08 09:30:00,362.24
1993-07-09 09:30:00,371.37
1993-07-12 09:30:00,385.9
1993-07-13 09:30:00,395.35
1993-07-14 09:30:00,414.09
1993-07-15 09:30:00,427.18
1993-07-16 09:30:00,417.11
1993-07-19 09:30:00,401.7
1993-07-20 09:30:00,389.33
1993-07-21 09:30:00,375.3
1993-07-22 09:30:00,346.9
1993-07-23 09:30:00,333.81
1993-07-26 09:30:00,339.47
1993-07-27 09:30:00,335.28
1993-07-28 09:30:00,324.52
1993-07-29 09:30:00,329.93
1993-07-30 09:30:00,329.73
1993-08-02 09:30:00,345.83
1993-08-03 09:30:00,358.53
1993-08-04 09:30:00,370.53
1993-08-05 09:30:00,368.1
1993-08-06 09:30:00,374.59
1993-08-09 09:30:00,395.96
1993-08-10 09:30:00,415.56
1993-08-11 09:30:00,431.86
1993-08-12 09:30:00,434.35
1993-08-13 09:30:00,440.84
1993-08-16 09:30:00,459.43
1993-08-17 09:30:00,485.56
1993-08-18 09:30:00,523.55
1993-08-19 09:30:00,559.58
1993-08-20 09:30:00,586.95
1993-08-23 09:30:00,604.47
1993-08-24 09:30:00,641.89
1993-08-25 09:30:00,678.62
1993-08-26 09:30:00,712.28
1993-08-27 09:30:00,730.52
1993-08-30 09:30:00,750.9
1993-08-31 09:30:00,777.52
1993-09-01 09:30:00,799.32
1993-09-02 09:30:00,806.52
1993-09-03 09:30:00,808.27
1993-09-07 09:30:00,784.9
1993-09-08 09:30:00,739.02
1993-09-09 09:30:00,714.72
1993-09-10 09:30:00,715.05
1993-09-13 09:30:00,708.73
1993-09-14 09:30:00,684.61
1993-09-15 09:30:00,665.53
1993-09-16 09:30:00,637.62
1993-09-17 09:30:00,608.34
1993-09-20 09:30:00,568.22
1993-09-21 09:30:00,513.63
1993-09-22 09:30:00,487.71
1993-09-23 09:30:00,479.08
1993-09-24 09:30:00,474.93
1993-09-27 09:30:00,490.87
1993-09-28 09:30:00,507.93
1993-09-29 09:30:00,518.01
1993-09-30 09:30:00,521.65
1993-10-01 09:30:00,536.13
1993-10-04 09:30:00,554.52
1993-10-05 09:30:00,566.44
1993-10-06 09:30:00,577.92
1993-10-07 09:30:00,574.12
1993-10-08 09:30:00,577.46
1993-10-11 09:30:00,587.37
1993-10-12 09:30:00,605.3
1993-10-13 09:30:00,623.81
1993-10-14 09:30:00,650.54
1993-10-15 09:30:00,685.3
1993-10-18 09:30:00,708.92
1993-10-19 09:30:00,709.75
1993-10-20 09:30:00,705.64
1993-10-21 09:30:00,699.88
1993-10-22 09:30:00,692.11
1993-10-25 09:30:00,681.98
1993-10-26 09:30:00,667.68
1993-10-27 09:30:00,656.59
1993-10-28 09:30:00,660.46
1993-10-29 09:30:00,670.86
1993-11-01 09:30:00,686.24
1993-11-02 09:30:00,696.26
1993-11-03 09:30:00,678.11
1993-11-04 09:30:00,632.51
1993-11-05 09:30:00,599.41
1993-11-08 09:30:00,576.43
1993-11-09 09:30:00,558.28
1993-11-10 09:30:00,556.48
1993-11-11 09:30:00,557.3
1993-11-12 09:30:00,577.44
1993-11-15 09:30:00,580.41
1993-11-16 09:30:00,587.5
1993-11-17 09:30:00,577.01
1993-11-18 09:30:00,556.26
1993-11-19 09:30:00,526.97
1993-11-22 09:30:00,475.15
1993-11-23 09:30:00,442.82
1993-11-24 09:30:00,424.25
1993-11-26 09:30:00,415.81
1993-11-29 09:30:00,400.49
1993-11-30 09:30:00,378.85
1993-12-01 09:30:00,365.34
1993-12-02 09:30:00,360.82
1993-12-03 09:30:00,367.9
1993-12-06 09:30:00,375.22
1993-12-07 09:30:00,385.58
1993-12-08 09:30:00,397.57
1993-12-09 09:30:00,400.29
1993-12-10 09:30:00,402.05
1993-12-13 09:30:00,413.84
1993-12-14 09:30:00,404.76
1993-12-15 09:30:00,385.23
1993-12-16 09:30:00,372.78
1993-12-17 09:30:00,381.43
1993-12-20 09:30:00,387.44
1993-12-21 09:30:00,382.85
1993-12-22 09:30:00,388.46
1993-12-23 09:30:00,403.34
1993-12-27 09:30:00,436.47
1993-12-28 09:30:00,474.76
1993-12-29 09:30:00,505.56
1993-12-30 09:30:00,522.28
1993-12-31 09:30:00,530.32
1994-01-03 09:30:00,531.01
1994-01-04 09:30:00,539.18
1994-01-05 09:30:00,551.8
1994-01-06 09:30:00,558.25
1994-01-07 09:30:00,576.64
1994-01-10 09:30:00,610.6
1994-01-11 09:30:00,635.67
1994-01-12 09:30:00,654.84
1994-01-13 09:30:00,664.08
1994-01-14 09:30:00,687.98
1994-01-17 09:30:00,707.36
1994-01-18 09:30:00,728.87
1994-01-19 09:30:00,743.41
1994-01-20 09:30:00,755.06
1994-01-21 09:30:00,759.62
1994-01-24 09:30:00,750.18
1994-01-25 09:30:00,727.11
1994-01-26 09:30:00,710.86
1994-01-27 09:30:00,713.71
1994-01-28 09:30:00,729.87
1994-01-31 09:30:00,762.24
1994-02-01 09:30:00,784.76
1994-02-02 09:30:00,812.39
1994-02-03 09:30:00,832.81
1994-02-04 09:30:00,802.09
1994-02-07 09:30:00,778.63
1994-02-08 09:30:00,756.39
1994-02-09 09:30:00,744.92
1994-02-10 09:30:00,713.97
1994-02-11 09:30:00,679.09
1994-02-14 09:30:00,646.71
1994-02-15 09:30:00,632.67
1994-02-16 09:30:00,617.92
1994-02-17 09:30:00,592.34
1994-02-18 09:30:00,549.06
1994-02-22 09:30:00,525.85
1994-02-23 09:30:00,506.25
1994-02-24 09:30:00,456.52
1994-02-25 09:30:00,423.59
1994-02-28 09:30:00,407.7
1994-03-01 09:30:00,370.94
1994-03-02 09:30:00,334.02
1994-03-03 09:30:00,298.39
1994-03-04 09:30:00,282.92
1994-03-07 09:30:00,283.93
1994-03-08 09:30:00,276.48
1994-03-09 09:30:00,273.22
1994-03-10 09:30:00,260.51
1994-03-11 09:30:00,263.08
1994-03-14 09:30:00,275.07
1994-03-15 09:30:00,287.39
1994-03-16 09:30:00,319.31
1994-03-17 09:30:00,355.54
1994-03-18 09:30:00,383.43
1994-03-21 09:30:00,386.88
1994-03-22 09:30:00,397.7
1994-03-23 09:30:00,409.18
1994-03-24 09:30:00,392.24
1994-03-25 09:30:00,361.87
1994-03-28 09:30:00,315.56
1994-03-29 09:30:00,230.87
1994-03-30 09:30:00,124.13
1994-03-31 09:30:00,24.77
1994-04-04 09:30:00,-96.4
1994-04-05 09:30:00,-156.98
1994-04-06 09:30:00,-202.99
1994-04-07 09:30:00,-223.77
1994-04-08 09:30:00,-258.11
1994-04-11 09:30:00,-274.43
1994-04-12 09:30:00,-300.36
1994-04-13 09:30:00,-340.16
1994-04-14 09:30:00,-369.85
1994-04-15 09:30:00,-391.58
1994-04-18 09:30:00,-428.44
1994-04-19 09:30:00,-472.07
1994-04-20 09:30:00,-522.1
1994-04-21 09:30:00,-533.39
1994-04-22 09:30:00,-536.68
1994-04-25 09:30:00,-511.81
1994-04-26 09:30:00,-481.49
1994-04-28 09:30:00,-459.72
1994-04-29 09:30:00,-422.02
1994-05-02 09:30:00,-371.77
1994-05-03 09:30:00,-330.8
1994-05-04 09:30:00,-303.0
1994-05-05 09:30:00,-282.25
1994-05-06 09:30:00,-280.95
1994-05-09 09:30:00,-308.29
1994-05-10 09:30:00,-314.61
1994-05-11 09:30:00,-340.75
1994-05-12 09:30:00,-349.35
1994-05-13 09:30:00,-352.25
1994-05-16 09:30:00,-352.29
1994-05-17 09:30:00,-331.92
1994-05-18 09:30:00,-285.41
1994-05-19 09:30:00,-221.93
1994-05-20 09:30:00,-168.24
1994-05-23 09:30:00,-126.59
1994-05-24 09:30:00,-78.64
1994-05-25 09:30:00,-27.95
1994-05-26 09:30:00,21.01
1994-05-27 09:30:00,65.89
1994-05-31 09:30:00,99.71
1994-06-01 09:30:00,138.0
1994-06-02 09:30:00,177.76
1994-06-03 09:30:00,222.86
1994-06-06 09:30:00,261.84
1994-06-07 09:30:00,283.46
1994-06-08 09:30:00,287.47
1994-06-09 09:30:00,281.89
1994-06-10 09:30:00,286.54
1994-06-13 09:30:00,303.11
1994-06-14 09:30:00,335.43
1994-06-15 09:30:00,357.52
1994-06-16 09:30:00,378.45
1994-06-17 09:30:00,372.79
1994-06-20 09:30:00,339.32
1994-06-21 09:30:00,282.89
1994-06-22 09:30:00,244.7
1994-06-23 09:30:00,189.76
1994-06-24 09:30:00,106.35
1994-06-27 09:30:00,52.89
1994-06-28 09:30:00,-0.31
1994-06-29 09:30:00,-34.33
1994-06-30 09:30:00,-81.24
1994-07-01 09:30:00,-103.86
1994-07-05 09:30:00,-120.22
1994-07-06 09:30:00,-135.54
1994-07-07 09:30:00,-134.05
1994-07-08 09:30:00,-124.54
1994-07-11 09:30:00,-118.61
1994-07-12 09:30:00,-109.45
1994-07-13 09:30:00,-92.48
1994-07-14 09:30:00,-48.96
1994-07-15 09:30:00,-2.35
1994-07-18 09:30:00,50.64
1994-07-19 09:30:00,86.67
1994-07-20 09:30:00,98.44
1994-07-21 09:30:00,113.01
1994-07-22 09:30:00,130.92
1994-07-25 09:30:00,154.18
1994-07-26 09:30:00,171.46
1994-07-27 09:30:00,177.28
1994-07-28 09:30:00,188.5
1994-07-29 09:30:00,226.99
1994-08-01 09:30:00,282.3
1994-08-02 09:30:00,340.66
1994-08-03 09:30:00,398.38
1994-08-04 09:30:00,433.95
1994-08-05 09:30:00,453.43
1994-08-08 09:30:00,477.5
1994-08-09 09:30:00,502.79
1994-08-10 09:30:00,535.91
1994-08-11 09:30:00,551.83
1994-08-12 09:30:00,578.41
1994-08-15 09:30:00,600.69
1994-08-16 09:30:00,639.33
1994-08-17 09:30:00,680.96
1994-08-18 09:30:00,703.22
1994-08-19 09:30:00,728.0
1994-08-22 09:30:00,744.53
1994-08-23 09:30:00,771.55
1994-08-24 09:30:00,814.37
1994-08-25 09:30:00,847.03
1994-08-26 09:30:00,900.61
1994-08-29 09:30:00,956.97
1994-08-30 09:30:00,1017.98
1994-08-31 09:30:00,1069.45
1994-09-01 09:30:00,1092.01
1994-09-02 09:30:00,1100.56
1994-09-06 09:30:00,1104.39
1994-09-07 09:30:00,1099.41
1994-09-08 09:30:00,1107.12
1994-09-09 09:30:00,1082.19
1994-09-12 09:30:00,1046.76
1994-09-13 09:30:00,1014.45
1994-09-14 09:30:00,986.57
1994-09-15 09:30:00,989.65
1994-09-16 09:30:00,967.87
1994-09-19 09:30:00,944.75
1994-09-20 09:30:00,888.13
1994-09-21 09:30:00,820.9
1994-09-22 09:30:00,758.1
1994-09-23 09:30:00,692.48
1994-09-26 09:30:00,632.12
1994-09-27 09:30:00,582.24
1994-09-28 09:30:00,551.17
1994-09-29 09:30:00,509.4
1994-09-30 09:30:00,483.13
1994-10-03 09:30:00,450.41
1994-10-04 09:30:00,383.67
1994-10-05 09:30:00,304.53
1994-10-06 09:30:00,230.16
1994-10-07 09:30:00,180.64
1994-10-10 09:30:00,162.47
1994-10-11 09:30:00,173.35
1994-10-12 09:30:00,185.43
1994-10-13 09:30:00,204.74
1994-10-14 09:30:00,228.88
1994-10-17 09:30:00,249.47
1994-10-18 09:30:00,257.77
1994-10-19 09:30:00,279.41
1994-10-20 09:30:00,278.07
1994-10-21 09:30:00,260.75
1994-10-24 09:30:00,224.97
1994-10-25 09:30:00,186.59
1994-10-26 09:30:00,156.68
1994-10-27 09:30:00,146.1
1994-10-28 09:30:00,169.91
1994-10-31 09:30:00,182.32
1994-11-01 09:30:00,171.43
1994-11-02 09:30:00,156.33
1994-11-03 09:30:00,152.21
1994-11-04 09:30:00,126.01
1994-11-07 09:30:00,100.58
1994-11-08 09:30:00,93.41
1994-11-09 09:30:00,84.94
1994-11-10 09:30:00,68.52
1994-11-11 09:30:00,36.91
1994-11-14 09:30:00,24.8
1994-11-15 09:30:00,16.94
1994-11-16 09:30:00,7.73
1994-11-17 09:30:00,-18.26
1994-11-18 09:30:00,-56.47
1994-11-21 09:30:00,-106.54
1994-11-22 09:30:00,-185.89
1994-11-23 09:30:00,-253.34
1994-11-25 09:30:00,-280.68
1994-11-28 09:30:00,-293.84
1994-11-29 09:30:00,-291.19
1994-11-30 09:30:00,-289.12
1994-12-01 09:30:00,-316.1
1994-12-02 09:30:00,-322.11
1994-12-05 09:30:00,-322.27
1994-12-06 09:30:00,-327.82
1994-12-07 09:30:00,-350.28
1994-12-08 09:30:00,-399.61
1994-12-09 09:30:00,-436.55
1994-12-12 09:30:00,-460.44
1994-12-13 09:30:00,-469.12
1994-12-14 09:30:00,-445.27
1994-12-15 09:30:00,-415.11
1994-12-16 09:30:00,-368.71
1994-12-19 09:30:00,-332.78
1994-12-20 09:30:00,-302.61
1994-12-21 09:30:00,-264.69
